occurrenceID	eventID	samplingProtocol	habitat	occurrenceRemarks	fieldNotes	decimalLatitude	decimalLongitude	Datum	coordinateUncertaintyInMeters	scientificName	organismQuantity	organismQuantityType	eventDate	Year	kingdom	eventRemarks
MuSGrowth_2075	MuSGrowth_OTC 28	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	OTC	14.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	3.72	weight of 3 cm shoots per 1 dm^2	2019-10-09/2021-05-05	2020	Plantae	
MuSGrowth_2077	MuSGrowth_OTC 30	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	OTC	11.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	3.52	weight of 3 cm shoots per 1 dm^2	2019-10-09/2021-05-05	2020	Plantae	
MuSGrowth_2124	MuSGrowth_OTC 27	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	OTC	10.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	4.04	weight of 3 cm shoots per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_2125	MuSGrowth_OTC 28	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	OTC	14.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	3.72	weight of 3 cm shoots per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_2127	MuSGrowth_OTC 30	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	OTC	11.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	3.28	weight of 3 cm shoots per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_2171	MuSGrowth_OTC 27	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	OTC	10.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	3.24	weight of 3 cm shoots per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_2172	MuSGrowth_OTC 28	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	OTC	14.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	3.88	weight of 3 cm shoots per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_2174	MuSGrowth_OTC 30	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	OTC	11.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	3.36	weight of 3 cm shoots per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_0801	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	1.70	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0802	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	2.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0803	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	2.50	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0804	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	1.30	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0805	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	3.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_0806	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	2.00	growth increment, cm	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_1022	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	1.20	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1023	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	0.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1024	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	2.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1563	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	1.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1564	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	0.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1565	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	1	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1566	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	1.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1567	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1568	MuSGrowth_OTC 29	individual wire ringlet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	1	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1676	MuSGrowth_OTC 29	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	316	number of capitulas per 1 dm^2	2019-10-09/2021-05-05	2020	Plantae	The measurements should be made on Autumn 2020, due to lack of time they were postponed till next spring. The measurements in spring were made before the beginning of growth period, just after snow melt in the bog.
MuSGrowth_1726	MuSGrowth_OTC 29	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	308	number of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1773	MuSGrowth_OTC 29	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	436	number of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1876	MuSGrowth_OTC 29	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	2.2	weight of capitulas per 1 dm^2	2019-10-09/2021-05-05	2020	Plantae	
MuSGrowth_1926	MuSGrowth_OTC 29	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	1.44	weight of capitulas per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1973	MuSGrowth_OTC 29	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	2.44	weight of capitulas per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_2076	MuSGrowth_OTC 29	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	2.76	weight of 3 cm shoots per 1 dm^2	2019-10-09/2021-05-05	2020	Plantae	
MuSGrowth_2126	MuSGrowth_OTC 29	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	4.2	weight of 3 cm shoots per 1 dm^2	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_2173	MuSGrowth_OTC 29	sampling 1 dm^3 of sphagnum carpet	Oligotrophic graminoid-Eriophorum-Sphagnum bog	control	7.00	60.89422	68.681537	WGS84	30	Sphagnum balticum	3.6	weight of 3 cm shoots per 1 dm^2	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_0025	MuSGrowth_04	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	0.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0026	MuSGrowth_04	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	0.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0027	MuSGrowth_04	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	0.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0028	MuSGrowth_04	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	0.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0029	MuSGrowth_04	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	0.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0030	MuSGrowth_04	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	0.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0031	MuSGrowth_04	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	0.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0032	MuSGrowth_04	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	1.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0033	MuSGrowth_04	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	1.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0034	MuSGrowth_04	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		10.70	60.893583	68.683064	WGS84	3	Sphagnum capillifolium	3.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0035	MuSGrowth_05	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	1.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0036	MuSGrowth_05	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	1.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0037	MuSGrowth_05	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0038	MuSGrowth_05	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0039	MuSGrowth_05	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0040	MuSGrowth_05	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0041	MuSGrowth_05	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0042	MuSGrowth_05	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0043	MuSGrowth_05	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	3.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0044	MuSGrowth_05	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	4.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0045	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	1.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0046	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	1.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0047	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	1.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0048	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	1.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0049	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0050	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0051	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0052	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0053	MuSGrowth_06	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.893194	68.682958	WGS84	3	Sphagnum jensenii	2.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0054	MuSGrowth_07	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	1.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0055	MuSGrowth_07	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	2.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0056	MuSGrowth_07	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	3.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0057	MuSGrowth_07	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	3.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0058	MuSGrowth_07	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	4.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0059	MuSGrowth_07	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	4.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0060	MuSGrowth_07	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	4.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0061	MuSGrowth_07	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	5.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0062	MuSGrowth_07	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.00	60.891834	68.681001	WGS84	3	Sphagnum jensenii	5.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0063	MuSGrowth_08	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891824	68.680462	WGS84	3	Sphagnum jensenii	1.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0064	MuSGrowth_08	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891824	68.680462	WGS84	3	Sphagnum jensenii	1.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0065	MuSGrowth_08	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891824	68.680462	WGS84	3	Sphagnum jensenii	1.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0066	MuSGrowth_08	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891824	68.680462	WGS84	3	Sphagnum jensenii	2.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0067	MuSGrowth_08	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891824	68.680462	WGS84	3	Sphagnum jensenii	2.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0068	MuSGrowth_08	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891824	68.680462	WGS84	3	Sphagnum jensenii	2.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0069	MuSGrowth_08	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891824	68.680462	WGS84	3	Sphagnum jensenii	2.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0070	MuSGrowth_08	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891824	68.680462	WGS84	3	Sphagnum jensenii	3.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0071	MuSGrowth_08	individual wire ringlet	Oligotrophic graminoid-Sphagnum bog		0.50	60.891824	68.680462	WGS84	3	Sphagnum jensenii	4.00	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0072	MuSGrowth_09	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		7.67	60.891843	68.680232	WGS84	3	Sphagnum papillosum	0.30	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0073	MuSGrowth_09	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		7.67	60.891843	68.680232	WGS84	3	Sphagnum papillosum	0.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
MuSGrowth_0074	MuSGrowth_09	crancked wire (brush modification)	Oligotrophic graminoid-Sphagnum bog		7.67	60.891843	68.680232	WGS84	3	Sphagnum papillosum	0.50	growth increment, cm	2018-10-02/2019-10-09	2019	Plantae	
